EGID;IDPADR;ADRESSE;COMMUNE;DESTINATION;SOURCE_CHALEUR;NBRE_PRENEUR;DIFC;SOUMIS_AU_CALCUL;PARTICIP_EAU_CHAUDE;CALCUL_SAISON;AVANT_93;ANNEE;SRE;INDICE;CONSOM_TOTALE;CONSO_CORRIGEE;EMISSION_CO2;AGENT_1;QUANTITE_AGENT_1;AGENT_2;QUANTITE_AGENT_2;AGENT_3;QUANTITE_AGENT_3;DATE_SAISIE;SHAPE.AREA;SHAPE.LEN
1013162.0;930225030007.0;Rue du Vélodrome 10;Genève-Plainpalais;Hab. - rez activités;;23;Non;Oui;0.27;Oui;Oui;2010;1768.0;426;753084;753168.0;54975;Mazout. en [litres]. à 36 [MJ / litre];20919;;;;;20110825;246.3827;63.94593689163779
295111820.0;31006103433.0;Rue René-JOLLIEN 8;Confignon;Hab plusieurs logements;;8;Non;Non;0.3;Oui;Non;2010;960.0;430;412812;412800.0;14448;CADIOM. en [kWh]. à 3.6 [MJ / kWh];114670;;;;;20101027;220.11455;59.347416929668
2039189.0;930225018201.0;Rue Eugène-MARZIANO 33;Genève-Plainpalais;Hab. - rez activités;;14;Non;Oui;0.0;Oui;Oui;2010;2388.0;386;923538;921768.0;50794;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];279860;;;;;20110124;453.34195;88.67843640394169
1005493.0;930225031170.0;Rue du Vieux-Chêne 18;Chêne-Bougeries;Hab plusieurs logements;;14;Non;Oui;0.0;Oui;Oui;2010;429.0;550;236016;235950.0;17229;Mazout. en [litres]. à 36 [MJ / litre];6556;;;;;20110411;135.7349;46.8588830851593
1017562.0;930225010907.0;Route de Ferney 208B;Grand-Saconnex;Hab plusieurs logements;;23;Non;Oui;0.3;Oui;Oui;2010;3116.0;296;922536;922336.0;67345;Mazout. en [litres]. à 36 [MJ / litre];25626;;;;;20100928;397.44350000000003;87.15751590056439
1018067.0;930225023500.0;Chemin des Préjins 17D;Grand-Saconnex;Habitation un logement;;1;Non;;0.3;Oui;Oui;2004;105.0;992;102312;104160.0;7468;Mazout. en [litres]. à 36 [MJ / litre];2842;;;;;20050329;92.71025;39.1608497821584
1024804.0;930225016824.0;Route de La-Louvière 48;Presinge;Hab. deux logements;;4;Non;;0.3;Oui;Oui;1995;349.0;726;235872;253374.0;17218;Mazout. en [litres]. à 36 [MJ / litre];6552;;;;;;99.97475;40.0970142947451
2749187.0;980917145750.0;Avenue KRIEG 20A;Genève-Eaux-Vives;Hab plusieurs logements;;9;Non;Non;0.3;Oui;Non;2010;2059.0;293;603843;603287.0;33211;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];182983;;;;;20110202;273.0655;69.6317518192399
2037569.0;930225005667.0;Rue des Charmilles 3;Genève-Petit-Saconnex;Commerce;;2;Non;;0.3;Oui;Oui;2010;766.0;536;410832;410576.0;29990;Mazout. en [litres]. à 36 [MJ / litre];11412;;;;;20100803;338.12530000000004;82.0512075412577
1005760.0;930225021613.0;Avenue PETIT-SENN 35;Chêne-Bourg;Hab plusieurs logements;;9;Non;Oui;0.3;Oui;Oui;2010;649.0;478;310428;310222.0;22661;Mazout. en [litres]. à 36 [MJ / litre];8623;;;;;20101005;198.54670000000002;61.0649340180052
2042825.0;930225040110.0;Rue de Genève 148;Thônex;Habitation - activités;;14;Non;Oui;0.3;Oui;Oui;2010;1824.0;379;692650;691296.0;38095;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];209894;;;;;20110216;407.52950000000004;91.6892681305815
2034165.0;930225041034.0;Route de Forestal 55;Avusy;Hab plusieurs logements;;6;Non;Oui;0.3;Non;Oui;2010;1013.0;411;432360;416343.0;31562;Mazout. en [litres]. à 36 [MJ / litre];12010;;;;;20110526;107.23085;43.5774034777986
2040789.0;930225041139.0;Rampe du Pont-Rouge 24;Lancy;Hab plusieurs logements;;10;Non;Oui;0.29;Oui;Oui;2010;601.0;585;351836;351585.0;19350;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];106617;;;;;20100830;249.86705;64.0914197825607
1010952.0;930225019465.0;Rue du Mont-Blanc 1;Genève-Cité;Hôtel;;5;Non;Oui;0.3;Oui;Oui;1999;2350.0;490;1142031;1151500.0;62811;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];346070;;;;;;2013.0088;206.213612187821
3132257.0;950919162924.0;Avenue du Grand-Salève 5;Veyrier;Hab plusieurs logements;Avenue du Grand-Salève 5;8;Non;;0.3;Oui;Non;2010;1131.0;409;463102;462579.0;25470;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];140334;;;;;20100803;235.9505;62.2042473056368
2038077.0;940725093930.0;Avenue TREMBLEY 1A;Genève-Petit-Saconnex;Hab plusieurs logements;Avenue TREMBLEY 1A;12;Non;;0.32;Non;Non;2010;1632.0;346;585936;564672.0;42773;Mazout. en [litres]. à 36 [MJ / litre];16276;;;;;20110321;211.11045000000001;63.0960844272023
1002170.0;930225008519.0;Chemin du Creux 6;Bernex;Hab plusieurs logements;Route de Pré-Marais 23;4;Non;Oui;0.3;Oui;Oui;2010;830.0;522;433810;433260.0;15183;CADIOM. en [kWh]. à 3.6 [MJ / kWh];120503;;;;;20100907;117.54075;48.538300384605996
1014569.0;930225022217.0;Avenue Eugène-PITTARD 1;Genève-Eaux-Vives;Hab plusieurs logements;Avenue Eugène-PITTARD 3A;27;Non;Oui;0.3;Oui;Oui;2010;3479.0;498;1732464;1732542.0;126469;Mazout. en [litres]. à 36 [MJ / litre];48124;;;;;20101123;287.88015;73.6021607845076
1005907.0;930225015346.0;Rue François-JACQUIER 11;Chêne-Bourg;Hab plusieurs logements;Rue François-JACQUIER 9;15;Non;Oui;0.3;Oui;Oui;2010;1618.0;501;812016;810618.0;59277;Mazout. en [litres]. à 36 [MJ / litre];22556;;;;;20101025;211.05610000000001;58.3971413122518
1026790.0;930225040757.0;Rue de Genève 130;Thônex;Habitation - activités;Rue de Genève 122;14;Non;Oui;0.3;Oui;Oui;2010;1389.0;307;426852;426423.0;31160;Mazout. en [litres]. à 36 [MJ / litre];11857;;;;;20110218;207.2692;59.0671927189148
295030327.0;10621143957.0;Route de Pré-Marais 37A;Bernex;Hab plusieurs logements;Route de Pré-Marais 37D;6;Non;Non;0.3;Oui;Non;2010;605.0;302;182988;182710.0;6404;CADIOM. en [kWh]. à 3.6 [MJ / kWh];50830;;;;;20111118;158.65654999999998;51.9762515903658
2375644.0;930225042243.0;Route des Fayards 268;Versoix;Hab plusieurs logements;Route des Fayards 264;29;Oui;Oui;0.35000000000000003;Oui;Oui;2010;2623.0;601;1578604;1576423.0;86823;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];478365;;;;;20101110;396.302;91.8828070774072
1015157.0;930225013532.0;Rue du Grand-Pré 36;Genève-Petit-Saconnex;Hab plusieurs logements;Rue du Grand-Pré 32;16;Non;Oui;0.3;Oui;Oui;2010;1393.0;516;719496;718788.0;52523;Mazout. en [litres]. à 36 [MJ / litre];19986;;;;;20100903;162.3805;56.39969438437819
1012092.0;930225001833.0;Chemin de Beau-Soleil 7;Genève-Plainpalais;Hab plusieurs logements;Chemin de Beau-Soleil 3;42;Non;Oui;0.3;Oui;Oui;2010;4007.0;494;1980612;1979458.0;144584;Mazout. en [litres]. à 36 [MJ / litre];55017;;;;;20110310;408.74385;87.36909872358969
1001940.0;930225026443.0;Chemin de Saule 130;Bernex;Hab plusieurs logements;Chemin de Saule 132;12;Non;Oui;0.26;Non;Oui;2010;1153.0;465;557716;536145.0;30674;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];169005;;;;;20110307;412.0633;99.6516808142822
1013335.0;930225004403.0;Rue Caroline 30;Genève-Plainpalais;Hab plusieurs logements;Rue Caroline 28;16;Non;Oui;0.3;Oui;Oui;2010;1384.0;504;698412;697536.0;38412;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];211640;;;;;20100908;262.77285;66.5762727426998
1012244.0;930225005215.0;Avenue de Champel 51;Genève-Plainpalais;Hab plusieurs logements;Avenue de Champel 51;11;Non;Oui;0.3;Oui;Oui;2010;2606.0;360;938124;938160.0;68483;Mazout. en [litres]. à 36 [MJ / litre];26059;;;;;20101130;303.55600000000004;71.0038395700571
1012515.0;930225001137.0;Place des Augustins 1;Genève-Plainpalais;Hab. - rez activités;Place des Augustins 3;24;Non;Oui;0.3;Oui;Oui;2010;1935.0;355;687816;686925.0;50210;Mazout. en [litres]. à 36 [MJ / litre];19106;;;;;20100921;228.2613;62.1301000779509
1015166.0;930225030350.0;Rue de Vermont 12;Genève-Petit-Saconnex;Hab. - rez activités;Rue de Vermont 16;33;Non;Oui;0.25;Oui;Oui;2010;3047.0;455;1386465;1386385.0;76255;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];420141;;;;;20100922;289.2126;70.9962132484107
2039536.0;951106143527.0;Avenue de Joli-Mont 3;Genève-Petit-Saconnex;Hab plusieurs logements;Avenue de Joli-Mont 5;12;Non;Non;0.24;Oui;Non;2010;1346.0;401;540295;539746.0;29716;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];163726;;;;;20110426;231.52285;60.832385064533895
295050360.0;20528154534.0;Chemin de Pré-Gentil 32;Satigny;Hab plusieurs logements;Chemin de Pré-Gentil 46;8;Non;Non;0.3;Oui;Non;2010;1214.0;295;358535;358130.0;19719;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];108647;;;;;20101029;247.49315;64.9683251685559
1017613.0;930225031360.0;Chemin Auguste-VILBERT 24;Grand-Saconnex;Hab plusieurs logements;Chemin Auguste-VILBERT 30;15;Non;Oui;0.3;Oui;Oui;2010;784.0;479;376164;375536.0;27459;Mazout. en [litres]. à 36 [MJ / litre];10449;;;;;20100924;236.72795;62.670122681198
1014521.0;930225011201.0;Route de Florissant 89A;Genève-Eaux-Vives;Hab plusieurs logements;Route de Florissant 89B;45;Non;Oui;0.3;Oui;Oui;2010;7632.0;508;3877308;3877056.0;283043;Mazout. en [litres]. à 36 [MJ / litre];107703;;;;;20110427;511.6659;93.8901279651693
1014590.0;930225015872.0;Avenue KRIEG 19;Genève-Eaux-Vives;Hab plusieurs logements;Avenue KRIEG 21;24;Non;Oui;0.3;Non;Oui;2010;3052.0;461;1461996;1406972.0;106725;Mazout. en [litres]. à 36 [MJ / litre];40611;;;;;20110513;365.88235;82.2354997793388
1012936.0;930225008101.0;Rue de la Coulouvrenière 23;Genève-Plainpalais;Hab. - rez activités;Rue de la Coulouvrenière 23;17;Non;Oui;0.3;Oui;Oui;2010;1300.0;527;685020;685100.0;37676;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];207582;;;;;20100713;223.2192;62.5235640564737
1003024.0;930225023128.0;Avenue de la Praille 19;Carouge;Hab. - rez activités;Avenue de la Praille 17;46;Non;Oui;0.33;Oui;Oui;2010;4143.0;474;1963980;1963782.0;143370;Mazout. en [litres]. à 36 [MJ / litre];54555;;;;;20100726;519.19335;91.7747792273666
1015626.0;930225004822.0;Rue CHABREY 11;Genève-Petit-Saconnex;Hab plusieurs logements;Rue CHABREY 11;15;Non;Oui;0.3;Oui;Oui;2010;1877.0;448;841644;840896.0;61440;Mazout. en [litres]. à 36 [MJ / litre];23379;;;;;20101122;251.353;64.9936116822486
1015454.0;930225019026.0;Rue de Moillebeau 58;Genève-Petit-Saconnex;Bureaux;Rue de Moillebeau 50;13;Non;Oui;0.3;Oui;Oui;2010;4352.0;495;2156940;2154240.0;157456;Mazout. en [litres]. à 36 [MJ / litre];59915;;;;;20100716;403.16225;85.25450105047528
1021278.0;930225031088.0;Chemin du Vieux-Bureau 106;Meyrin;Habitation - activités;Chemin du Vieux-Bureau 102;14;Non;Oui;0.3;Oui;Oui;2010;1264.0;710;897264;897440.0;65500;Mazout. en [litres]. à 36 [MJ / litre];24924;;;;;20111102;330.73670000000004;74.0850937883843
1003342.0;930225029941.0;Rue VAUTIER 3;Carouge;Hab. - rez activités;Rue VAUTIER 3;10;Non;Oui;0.3;Oui;Oui;2010;922.0;545;502596;502490.0;36689;Mazout. en [litres]. à 36 [MJ / litre];13961;;;;;20110601;191.7828;55.5641341886834
1028282.0;930225032463.0;Rue Oscar-BIDER 1;Vernier;Hab plusieurs logements;Rue Oscar-BIDER 2;30;Non;Oui;0.3;Oui;Oui;2010;2999.0;423;1268550;1268577.0;44399;CADIOM. en [kWh]. à 3.6 [MJ / kWh];352375;;;;;20110607;237.12985;62.7091412676121
1031750.0;930225017841.0;Chemin des Marais 160;Veyrier;Hab plusieurs logements;Chemin des Marais 158;11;Non;Oui;0.3;Oui;Oui;2010;1320.0;629;830768;830280.0;45692;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];251748;;;;;20100916;222.76100000000002;65.869299354998
1012561.0;930225022788.0;Boulevard du Pont-d'Arve 13;Genève-Plainpalais;Hab plusieurs logements;Boulevard du Pont-d'Arve 13;15;Non;Oui;0.3;Oui;Oui;2010;1317.0;447;589389;588699.0;32416;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];178603;;;;;20101115;252.40990000000002;63.55376334500129
1019064.0;930225006904.0;Chemin de Claire-Vue 15;Lancy;Hab plusieurs logements;Chemin ANNEVELLE 12;13;Non;Oui;0.3;Oui;Oui;2010;2027.0;389;788594;788503.0;43386;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];238739;Mazout. en [litres]. à 36 [MJ / litre];21;;;20110214;306.5068;84.1310390274903
1028349.0;930225032643.0;Rue du Grand-Bay 2;Vernier;Hab plusieurs logements;Rue du Grand-Bay 2;27;Non;Oui;0.3;Oui;Oui;2010;2853.0;451;1286406;1286703.0;45024;CADIOM. en [kWh]. à 3.6 [MJ / kWh];357335;;;;;20110608;207.8236;57.9383173356199
1016574.0;930225018112.0;Rue Camille-MARTIN 11;Genève-Petit-Saconnex;Habitation - activités;Rue Camille-MARTIN 1;17;Non;Oui;0.18;Oui;Oui;2010;1680.0;357;599796;599760.0;43785;CAD (de mazout). en [kWh]. à 3.6 [MJ / kWh];166610;;;;;20101203;206.517;57.482907831437295
2037796.0;930225003034.0;Rue BOISSONNAS 14;Genève-Plainpalais;Atelier;Rue BOISSONNAS 16;7;Non;Oui;0.3;Oui;Oui;2010;1485.0;466;693283;692010.0;38130;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];210086;;;;;20101222;892.5107;125.06661230114601
295050148.0;11218144056.0;Chemin de l'Ecu 12;Vernier;Hab plusieurs logements;Chemin de l'Ecu 12;14;Non;Non;0.3;Oui;Non;2010;1490.0;447;666111;666030.0;36636;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];201852;;;;;20101025;257.8798;69.7367130615408
1005812.0;930225028535.0;Avenue de Thônex 12A;Chêne-Bourg;Habitation un logement;Avenue de Thônex 8;1;Non;;0.3;Oui;Oui;2010;69.0;495;34200;34155.0;2496;Mazout. en [litres]. à 36 [MJ / litre];950;;;;;20110428;69.12125;36.1126003887694
1014397.0;930831163403.0;Chemin de la Chevillarde 16;Genève-Eaux-Vives;Hab plusieurs logements;Chemin de la Chevillarde 16;12;Non;;0.3;Oui;Non;2010;1252.0;427;535263;534604.0;29439;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];162201;;;;;20100809;228.89145;62.6597183125718
11514695.0;940217112117.0;Chemin du Daru 4;Plan-les-Ouates;Hab plusieurs logements;Chemin du Daru 2;10;Oui;Non;0.3;Oui;Non;2010;1081.0;446;482423;482126.0;26533;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];146189;;;;;20101204;298.27500000000003;72.7123414223215
1000566.0;930225012474.0;Avenue de Gennecy 18;Avully;Hab plusieurs logements;Avenue de Gennecy 16;6;Non;Oui;0.3;Oui;Oui;2010;567.0;562;319104;318654.0;23294;Mazout. en [litres]. à 36 [MJ / litre];8864;;;;;20101118;211.02970000000002;58.1781348256003
295112104.0;50728075410.0;Chemin de l'Esplanade 17;Vernier;Hab plusieurs logements;Chemin de l'Esplanade 23;1;Non;Non;0.24;Oui;Non;2010;1095.0;392;429623;429240.0;23629;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];130189;;;;;20110616;241.4109;65.4731914863721
1015451.0;930225019021.0;Rue de Moillebeau 52;Genève-Petit-Saconnex;Habitation - activités;Rue de Moillebeau 50;39;Non;Oui;0.3;Oui;Oui;2010;4352.0;495;2156940;2154240.0;157456;Mazout. en [litres]. à 36 [MJ / litre];59915;;;;;20100716;419.06745;81.9098303470936
2039335.0;930225017093.0;Avenue du Mail 11;Genève-Plainpalais;Hab. - rez activités;Avenue du Mail 11;28;Non;Oui;0.3;Oui;Oui;2010;2403.0;455;1094748;1093365.0;60211;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];331742;;;;;20110203;314.6612;71.0346985630021
1022394.0;930225022840.0;Chemin du Pont-du-Centenaire 19;Onex;Habitation un logement;Chemin du Pont-du-Centenaire 13;1;Oui;Oui;0.0;Non;Oui;2010;197.0;522;108576;102834.0;7926;Mazout. en [litres]. à 36 [MJ / litre];3016;;;;;20110314;281.4329;75.7035993504693
1016610.0;930225012092.0;Avenue De-GALLATIN 7;Genève-Petit-Saconnex;Hab plusieurs logements;Avenue De-GALLATIN 7;20;Non;Oui;0.3;Oui;Oui;2010;1497.0;545;816408;815865.0;59597;Mazout. en [litres]. à 36 [MJ / litre];22678;;;;;20100902;230.90615;61.942181961775596
1002178.0;930225033821.0;Route de Pré-Marais 17;Bernex;Hab plusieurs logements;Route de Pré-Marais 23;8;Non;Oui;0.3;Oui;Oui;2010;665.0;522;347572;347130.0;12165;CADIOM. en [kWh]. à 3.6 [MJ / kWh];96548;;;;;20100907;226.40485;61.092238034594594
2037315.0;930225040217.0;Chemin des Colombettes 5;Genève-Petit-Saconnex;Hab. - rez activités;;11;Non;Oui;0.3;Oui;Oui;2010;1014.0;387;393084;392418.0;28695;Mazout. en [litres]. à 36 [MJ / litre];10919;;;;;20110524;205.93925;58.471610144980495
1018035.0;930225032766.0;Chemin de la Métairie 22;Grand-Saconnex;Habitation un logement;;2;Non;;0.3;Oui;Oui;1998;105.0;969;94716;101745.0;6914;Mazout. en [litres]. à 36 [MJ / litre];2631;;;;;;151.70785;58.6871808998171
11526500.0;961014090025.0;Chemin du Curé-DESCLOUDS 51;Thônex;Hab plusieurs logements;;15;Non;Non;0.3;Oui;Non;2010;1432.0;510;730530;730320.0;40179;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];221373;;;;;20110203;304.8061;71.8261692093697
1016686.0;930225002174.0;Rue du Belvédère 5;Genève-Petit-Saconnex;Hab plusieurs logements;;23;Oui;Oui;0.3;Oui;Oui;2010;1327.0;453;601884;601131.0;43937;Mazout. en [litres]. à 36 [MJ / litre];16719;;;;;20101008;265.47685;65.91829280493779
1002069.0;930225027648.0;Chemin Sous-le-Têt 22;Bernex;Hab plusieurs logements;;6;Non;Oui;0.3;Oui;Oui;2010;662.0;627;415152;415074.0;30306;Mazout. en [litres]. à 36 [MJ / litre];11532;;;;;20110617;202.44125;59.9321710551285
1016631.0;930225025638.0;Rue de Saint-Jean 5;Genève-Petit-Saconnex;Hab plusieurs logements;;20;Non;Oui;0.3;Oui;Oui;2010;1548.0;455;704728;704340.0;38760;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];213554;;;;;20101108;235.5514;62.7637322911431
1020072.0;930225030073.0;Chemin de la Vendée 29;Lancy;Habitation - activités;;89;Non;Oui;0.3;Oui;Oui;2010;7618.0;545;4156577;4151810.0;228611;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];1259569;;;;;20100922;680.8986;106.23527224002301
1028508.0;930225027139.0;Rue Jean-SIMONET 7;Vernier;Hab plusieurs logements;;41;Non;Oui;0.3;Oui;Oui;2010;2538.0;673;1709892;1708074.0;124822;Mazout. en [litres]. à 36 [MJ / litre];47497;;;;;20100726;696.81455;123.589102069763
1010100.0;930225000996.0;Rue de l'Arquebuse 27;Genève-Cité;Hab. - rez activités;;17;Non;Oui;0.3;Oui;Oui;2010;1753.0;456;800398;799368.0;44021;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];242545;;;;;20100809;282.6381;68.2887044107804
2038036.0;940607172106.0;Rue du Valais 3;Genève-Petit-Saconnex;Hab. - rez activités;;4;Non;Non;0.3;Oui;Non;2010;1149.0;422;485568;484878.0;35446;Mazout. en [litres]. à 36 [MJ / litre];13488;;;;;20110215;271.88095;81.64994378780901
3131682.0;981023110055.0;Rue Guillaume-De-MARCOSSAY 9;Genève-Plainpalais;Habitation - activités;;13;Non;Non;0.3;Oui;Non;2010;1483.0;261;388146;387063.0;21348;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];117620;;;;;20101221;349.78145;82.1444010083455
1025727.0;930225034343.0;Chemin de Pré-Gentil 58;Satigny;Hab plusieurs logements;;6;Non;Oui;0.3;Oui;Oui;2010;781.0;367;286776;286627.0;20934;Mazout. en [litres]. à 36 [MJ / litre];7966;;;;;20100716;250.8811;64.07009621822539
2038577.0;930225024523.0;Rue du Rhône 35;Genève-Cité;Bureaux;;10;Non;Oui;0.3;Oui;Oui;2010;8540.0;244;2088000;2083760.0;152424;Mazout. en [litres]. à 36 [MJ / litre];58000;;;;;20100927;913.20015;125.02215231681402
1016261.0;930225020951.0;Rue Joseph-PASQUIER 17;Genève-Petit-Saconnex;Hab plusieurs logements;;17;Non;Oui;0.3;Oui;Oui;2010;1412.0;521;736380;735652.0;53755;Mazout. en [litres]. à 36 [MJ / litre];20455;;;;;20101001;263.34775;64.9194618674902
2035522.0;930225040594.0;Chemin de Grange-Canal 24A;Chêne-Bougeries;Hab plusieurs logements;;7;Non;Oui;0.3;Oui;Oui;2010;664.0;588;390442;390432.0;21474;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];118316;;;;;20100922;242.0266;67.22326246823648
2043422.0;930225039867.0;Chemin de Poussy 15;Vernier;Hab plusieurs logements;;8;Non;Oui;0.3;Oui;Oui;2008;1119.0;555;610879;621045.0;33598;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];185115;;;;;20111208;301.04;72.884444128675
1018610.0;930225016526.0;Route du Petit-Lullier 1;Jussy;Hab plusieurs logements;;3;Non;;0.3;Non;Oui;2010;653.0;214;145548;139742.0;10625;Mazout. en [litres]. à 36 [MJ / litre];4043;;;;;20111111;191.88684999999998;57.923016016193
1019076.0;930225020683.0;Place des Ormeaux 25;Lancy;Habitation un logement;;2;Oui;;0.3;Oui;Oui;2010;120.0;418;50256;50160.0;3668;Mazout. en [litres]. à 36 [MJ / litre];1396;;;;;20101206;61.034600000000005;31.5798876052297
1003065.0;930225000605.0;Rue Ancienne 50;Carouge;Hab. - rez activités;;2;Non;Oui;0.41000000000000003;Oui;Oui;2010;328.0;373;122334;122344.0;6728;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];37071;;;;;20100628;113.52250000000001;44.084351414754096
1003416.0;930225011423.0;Rue de la Fontenette 19;Carouge;Habitation - activités;;15;Non;Oui;0.3;Oui;Oui;2010;1839.0;303;558841;557217.0;30736;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];169346;;;;;20101121;236.66575;61.7146722944886
